id,name,host_id,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,country,country_code,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,license
1358122,NY/ Big Room for 2 near Manhattan,25123739690,unconfirmed,Davis,Bronx,Kingsbridge,40.8679,-73.90023,United States,US,FALSE,flexible,Private room,2013,0.0,0.0,2,108,2019-06-19,1.36,1,2,8,"PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children.  ---- All cookware, dishes and utensils in the kitchen are at your disposal ---- There will be basic condiments provided for you, but please ask about food as this is our home. We ask that you rinse whatever dishes you use & place in dishwasher & leave the kitchen as you found it.  - 2. NO UNPAID ADULTS, CHILDREN, OR OVERNIGHT VISITORS PERMITTED  - 3. NO SMOKING  - 4. NO PARTIES  - 5. NO LOUD MUSIC - 6. PETS (decided on a case by case basis, please inquire for more information and additional fees) - 7. PLEASE MAKE REQUESTS EARLY (to ensure availability) FOR ANY EXTRA Special Requests or Needs.  - 8. RATES, AVAILABILITY & AMENITIES ARE SUBJECT TO CHANGE UNTIL A RESERVATION IS FINALIZED, AND WILL DEPEND ON TIME OF YEAR AND WHO REQUESTS A R",N/A
1358674,Brooklyn Brownstone apartment,27478796623,unconfirmed,Ferguson,Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383,United States,US,TRUE,moderate,Entire home/apt,2022,0.0,0.0,2,181,2019-06-05,1.92,5,1,1,Check-in time is 1PM. Read the manual after you book - it covers everything INCLUDING check in. This manual should come in the check in,N/A
1359226,big 1 bedroom apt very central,84120747884,unconfirmed,Williams,Manhattan,Chelsea,40.75127,-73.99637,United States,US,FALSE,strict,Entire home/apt,2005,0.0,0.0,5,34,2019-07-01,0.39,1,1,297,Apartment is located in quiet neighborhood so noise is ok as long as it's not excessive. We have a strict no-pet and no-smoking policy. This is our building policy and also a strongly enforced household policy.,N/A
1359779,"Lovely, Large Room in Crown Heights",44013922440,unconfirmed,Richardson,Brooklyn,Crown Heights,40.67607,-73.94421,United States,US,FALSE,moderate,Private room,2003,0.0,0.0,3,5,2016-10-02,0.05,1,1,32,No smoking No pets  No events or parties Check out by 11am  Check in after 3pm $50 fee for lost keys  Please stay out of the nursery unless you have a baby sleeping in there We can be flexible with check in and check out times depending on the next renter's right to a 3pm check in time.,N/A
1360331,"Sweet Apt, Steps From Gramercy Park",76948781651,unconfirmed,Roberts,Manhattan,Gramercy,40.73834,-73.9823,United States,US,TRUE,moderate,Entire home/apt,2021,0.0,0.0,1,5,2015-08-17,0.06,4,1,211,N/A,N/A
1360883,Quality Cozy Studio Next to Subway,20729008722,verified,Walker,Queens,Elmhurst,40.7347,-73.88066,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,4,60,2019-06-25,0.64,3,2,270,#NAME?,N/A
1361436,Scandinavian-apt for up to 5. LES,24135792092,verified,Kelley,Manhattan,Lower East Side,40.71876,-73.98851,United States,US,TRUE,moderate,Entire home/apt,N/A,0.0,0.0,1,238,2019-06-23,2.59,4,1,244,N/A,N/A
1361988,Loft Suite @ Box House Hotel,18633022743,unconfirmed,Armstrong,Brooklyn,Greenpoint,40.73787,-73.95385,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,3,34,2019-04-22,0.37,2,28,177,N/A,N/A
1362540,4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE,25835486693,unconfirmed,Campbell,Manhattan,West Village,40.73066,-74.00287,United States,US,FALSE,flexible,Entire home/apt,N/A,0.0,0.0,3,131,2019-06-24,1.4,2,4,60,#NAME?,N/A
1363093,Large & bright 900ft² 1br in WV,67557162323,unconfirmed,Foster,Manhattan,West Village,40.73291,-74.00059,United States,US,TRUE,moderate,Entire home/apt,N/A,0.0,0.0,4,6,2017-06-28,0.16,4,1,153,N/A,N/A
1363645,At a very nice area in the WestSide,27086952528,unconfirmed,Bennett,Manhattan,Washington Heights,40.85099,-73.92822,United States,US,FALSE,flexible,Private room,2021,0.0,0.0,60,4,2015-07-03,0.06,0,1,355,"Check in/out: We can meet outside of my building at check-in between 4:00pm-6:00pm.  If you can give me an estimated ETA, that would be helpful!  Please leave your keys in the studio when you check-out Thursday afternoon.  I am very flexible with check-out between 12:00pm-3:00pm. Go up 1 flight of stairs, and it will be the first door to the right.   The door locks automatically, but there is a deadbolt and lock.  You do not have to deadbolt the door every time you leave.  TV – Press and hold the “All On” button to turn on TV Towels are on the top shelf in the bathroom, and the bed is all set!   I do have a portable A/C in the second window on the right.  Since I live on the second floor, it does not get too warm, but if you do need it, please remember to turn it off if you are leaving the building. Trash/recycling days are Sundays and Thursdays. There’s trash bags on the third shelf in the bathroom closet to the left.  When you are checking out on Thursday, please take the trash out r",N/A
1364197,HANCOCK VERY SMALL ROOM,86033283627,verified,Alexander,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918,United States,US,TRUE,flexible,Private room,2019,0.0,0.0,1,7,2018-10-07,0.08,0,4,250,"- Please make sure to leave the place clean and organized so as to let other guests enjoy the space. - Cleaning fee covers washing of laundry, vacuuming of floors, changing sheets/bedding, etc. It also covers replacement of toiletry and essentials. - Absolutely NO smoking, NO parties, and please take shoes off upon entering the apt. Thank you and I look forward to providing you with an excellent stay! -James",N/A
1364749,Pre-War Williamsburg Loft,40058264822,unconfirmed,Roberts,Brooklyn,Williamsburg,40.7184,-73.96019,United States,US,TRUE,moderate,Entire home/apt,2020,0.0,0.0,5,125,2019-07-07,3.04,0,1,164,"You are our guests and we are so glad to have you here.  For your safety, and ours, we ask that you meet your guests off site.  There is no smoking in the building. There are no animals allowed.  If you arrive, and we are not available to greet you, there is a lock box on the outside of the building to the right of the double front doors. The keys to the building and your guest room are there.  Once you have booked, I will give you the code for it.  In consideration of the other guests that will be sharing the bathroom, please keep your use to 15-20 minutes. There is a clipboard to sign up for a specific time for use. (i.e. to keep flight schedule, meeting etc.) If you have children staying with you, have all food and drinks for them in the common area at a table, please no food or drinks for the kids in the guest rooms, ( and loft area) to avoid spills etc.  Please keep your children in the designated areas mentioned. ( your guest room, common area to the left of the partition, and th",N/A
1365302,1 Bedroom Available In My Two Bedroom Flat,37408540678,verified,Scott,Brooklyn,Crown Heights,40.67495,-73.95563,United States,US,FALSE,flexible,Private room,2009,0.0,0.0,3,0,,0.0,0,1,158,All Renters and Guests must be 25 years of age unless accompanied by a parent or guardian. Parties of any kind are not allowed. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period.,N/A
1365854,SPACIOUS PRIVATE LITTLE ITALY FLAT,40184049403,unconfirmed,Wells,Manhattan,Chinatown,40.71582,-73.99902,United States,US,FALSE,moderate,Entire home/apt,2010,0.0,0.0,1,49,2014-12-03,0.58,2,1,88,"We lived next door for over five years and recently sold our condo, so please don't be an idiot. We had tenants for three years and never heard them, and they never heard us (even when we had a newborn)... and we would expect the same to be true for you. No pets and no smoking.",N/A
1366406,The Lenox in Harlem,34685841363,verified,Allen,Manhattan,Harlem,40.81068,-73.94288,United States,US,FALSE,strict,Private room,2008,0.0,0.0,1,11,2017-09-25,0.12,1,2,67,"Please be considerate of the space and the neighbors.  Sorry, no parties allowed, this is more of a quiet space. Looking for more towels or need an extra pillow? Don't hesitate to text me! Things happen. If something gets broken, please let me know so I can replace it.",N/A
1366959,The Lenox in Harlem,11362726562,unconfirmed,Spencer,Manhattan,Harlem,40.81122,-73.94279,United States,US,TRUE,moderate,Entire home/apt,2021,0.0,0.0,5,0,,0.0,1,2,365,N/A,N/A
1367511,Heart & Soul of Greenwich Village,3589586967,unconfirmed,Wells,Manhattan,Greenwich Village,40.73129,-73.99944,United States,US,TRUE,strict,Entire home/apt,2019,0.0,0.0,3,107,2019-05-23,1.15,2,1,350,N/A,N/A
1368063,Prime Williamsburg Loft off Bedford,24138275549,verified,Hall,Brooklyn,Williamsburg,40.71628,-73.95737,United States,US,FALSE,strict,Private room,2003,0.0,0.0,2,241,2019-06-29,2.6,4,1,109,N/A,N/A
1368616,Private Bdrm /Bath 1 block Ctrl Prk,35885613841,unconfirmed,Edwards,Manhattan,Upper West Side,40.78558,-73.9726,United States,US,FALSE,flexible,Private room,2014,0.0,0.0,1,176,2019-06-29,1.89,3,1,364,N/A,N/A
1369168,+Highly Satisfactory LES dwelling++,20138015423,unconfirmed,Richards,Manhattan,Chinatown,40.7146,-73.991,United States,US,TRUE,flexible,Private room,2006,0.0,0.0,4,151,2019-06-16,1.63,4,2,193,"You are our guests, we are so glad to have you here. For your safety and ours, we ask that you meet your guests off site.  Thus is a non-smoking building. No pets allowed.  Thank you",N/A
1369720,Whole apartment / 2 bedroom in NYC,57502125392,unconfirmed,Clark,Manhattan,East Harlem,40.79493,-73.94462,United States,US,TRUE,moderate,Entire home/apt,2004,0.0,0.0,3,49,2018-08-09,0.53,2,2,365,"No Smoking on the apartment.  No Ilegal Drugs  No Parties on property. No pets PLEASE TRY  TO BE AS QUIET AS POSSIBLE CONSIDER OTHER NEIGHBORS OR TENANTS. THANK YOU IN ADVANCE!. Hull st. court apartment rules: 0.  Absolutely NO smoking in the apartment or  building.  Anyhow if you need to, please do go out to Hull street and people watch while smoking. The North end has multiple cigar bars, too! 1.  Most important, please, No Parties = be quiet, use ""indoor voices"" like they taught us in grade school!  Also, keep the stereo at a reasonable level, etc.   If YOU experience trouble with noise try to contact me immediately and I'll do what I can to stop it. 2.  Please be kind to sheets and towels, leave wet ones in the tub, and generally pick up stuff when leaving.  3. Anything at all recyclable put in the blue wheeled bin on the way out of the building on Hull st court.  Put trash in the blue trash can in the kitchen.  If you are staying for more than a few days and have trash in excess o",N/A
1370272,"Spacious, modern loft in awesome neighborhood",68905124683,unconfirmed,Morgan,Brooklyn,Sunset Park,40.6623,-73.99049,United States,US,TRUE,flexible,Entire home/apt,2014,0.0,0.0,120,13,2018-09-01,0.14,3,1,248,No smoking and no parties.,N/A
1370825,Loft Suite @ The Box House Hotel,41917153622,unconfirmed,Warren,Brooklyn,Greenpoint,40.73693,-73.95284,United States,US,TRUE,flexible,Entire home/apt,2009,0.0,0.0,3,33,2019-06-24,0.47,3,28,233,N/A,N/A
1371377,Loft Suite @ The Box House Hotel,75427375884,verified,Gray,Brooklyn,N/A,40.73641,-73.9533,United States,US,FALSE,strict,Entire home/apt,2006,0.0,0.0,3,24,2018-11-06,0.32,4,28,365,N/A,N/A
1371929,Loft Suite @ The Box House Hotel,65023787413,verified,Morgan,Brooklyn,Greenpoint,40.73794,-73.95254,United States,US,FALSE,strict,Entire home/apt,2009,0.0,0.0,3,59,2019-06-24,0.66,2,28,109,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",N/A
1372482,Well Kept  Private Room around  Brighton  Beach,66850601740,unconfirmed,Richards,Brooklyn,Brighton Beach,40.58147,-73.96726,United States,US,FALSE,strict,Private room,2011,0.0,0.0,1,2,2015-06-25,0.04,1,1,189,"Check Out is at Noon (12:00pm) unless otherwise specified. Cleanliness is next to godliness!  No smoking, no pets, no parties! Please take your shoes off upon entering the apt. Thank you!",N/A
1373034,Large 1 Bedroom furnished on UWS,50926699500,unconfirmed,Brown,Manhattan,Upper West Side,40.79771,-73.96323,United States,US,FALSE,strict,Entire home/apt,2013,0.0,0.0,2,16,2019-06-28,0.23,2,1,250,"PLEASE  NOTE: • 6.25% MA State Sales Tax is already incorporated into the room rate and extra guest fees. • The total listed as the cleaning fee is comprised of a $119 cleaning fee and a $39 damage protection plan which provides $3,000 worth of coverage for accidental damage to the property during the stay. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period.",N/A
1373586,Chez Carine - Privacy in Manhattan,32459414344,unconfirmed,Jones,Manhattan,Harlem,40.81512,-73.94692,United States,US,TRUE,flexible,Private room,2008,0.0,0.0,2,72,2018-11-26,0.77,3,1,203,Residential building so no loud gatherings  No noise after 11  Basically treat it like its your place  No cleaning fee charged so please leave kitchen like you found it,N/A
1374139,Loft Suite @ Box House Hotel,20579239232,unconfirmed,Gibson,Brooklyn,Greenpoint,40.7373,-73.95323,N/A,N/A,N/A,N/A,Entire home/apt,2005,0.0,0.0,3,24,2019-04-25,0.26,3,28,26,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",N/A
1374691,Loft Suite @ The Box House Hotel,53927684523,verified,Richardson,Brooklyn,Greenpoint,40.73708,-73.95271,N/A,N/A,N/A,N/A,Entire home/apt,2006,0.0,0.0,3,23,2019-06-22,0.26,3,28,365,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",N/A
1375243,Loft Suite @ The Box House Hotel,17810750507,verified,Spencer,Brooklyn,Greenpoint,40.73652,-73.95236,N/A,N/A,N/A,N/A,Entire home/apt,2019,0.0,0.0,3,43,2019-07-02,0.47,4,28,0,"Expect to have our place treated with respect, but don't want guests to feel uncomfortable so if there's a beer(s) in the fridge, feel free, snacks in the drawers, usually fresh fruit in the bowl, up for grabs etc...",N/A
1375795,Loft Suite @ The Box House Hotel,34416621424,verified,Smith,Brooklyn,N/A,40.73693,-73.95316,N/A,N/A,N/A,N/A,Entire home/apt,2018,0.0,0.0,3,30,2019-07-03,0.32,5,28,296,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",N/A
1376348,Loft Suite @ The Box House Hotel,87064762165,unconfirmed,Stevens,Brooklyn,Greenpoint,40.73784,-73.95324,N/A,N/A,N/A,N/A,Entire home/apt,2019,0.0,0.0,3,39,2019-06-29,0.44,1,28,77,"No Smoking on the apartment.  No Ilegal Drugs  No Parties on property. No pets PLEASE TRY  TO BE AS QUIET AS POSSIBLE CONSIDER OTHER NEIGHBORS OR TENANTS. THANK YOU IN ADVANCE!. Reiterating what's below>>> No parties!  No loud noises, please! - realize that there are other guests (and especially residents) like you in the building that may in fact want to get sleep on a regular basis (sometime between the hours of 10pm and 7am, probably!)  During the day, jumping jacks are probably ok. If you have any problems or if neighbors complain call me at (phone number hidden) and mediate over the phone or in person.   Hull st. court apartment rules: 0.  Absolutely NO smoking in the apartment or  building.  Anyhow if you need to, please do go out to Hull street and people watch while smoking. The North end has multiple cigar bars, too! 1.  Most important, please, No Parties = be quiet, use ""indoor voices"" like they taught us in grade school!  Also, keep the stereo at a reasonable level, etc.   I",N/A
